path,t_start,t_end,duration,f_low,f_high,center_freq,stage_a_conf,completeness_score,completeness_label,retained,n_members
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,183.63733333333332,184.99692172273,1.359588389396663,4913.422152400017,9346.753790974615,7130.087971687317,0.9287511706352234,0.999868869781494,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,184.32,185.0144933462143,0.6944933462143013,5140.251316130161,8552.43893712759,6846.345126628876,0.927636444568634,0.9996607303619384,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,193.2946455523173,194.66210678863524,1.3674612363179506,4791.937530040741,9502.306938171389,7147.122234106064,0.9373924732208252,0.999821960926056,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,193.30085831197104,194.66657992235815,1.3657216103871406,4790.397271513939,9501.635268330574,7146.0162699222565,0.9374213814735411,0.998536229133606,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,193.3023724772135,194.576,1.2736275227864553,4745.6705421209335,9513.366356492044,7129.518449306488,0.9262138605117798,0.9999008178710938,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,193.8777278842926,194.67021459166207,0.792486707369477,4823.780491948128,8613.171860575676,6718.476176261902,0.930952787399292,0.9991770386695862,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,210.1459513282776,211.5454036049843,1.399452276706711,4872.860670089722,9442.400805652142,7157.630737870932,0.936923623085022,0.9998840093612672,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,222.7288383878072,224.15990194638567,1.4310635585784723,4911.204636096954,9507.194370031357,7209.199503064156,0.9275322556495668,0.9999446868896484,complete,true,6
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,233.42754946962992,234.79505474503836,1.3675052754084334,4844.856172800064,9300.448805093763,7072.652488946915,0.928987443447113,0.9997988343238832,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,233.43197704990703,234.80096680283543,1.368989752928428,4843.861520290375,9302.764892578123,7073.31320643425,0.92878520488739,0.9998431205749512,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,233.472,234.79652623367303,1.3245262336730832,4852.97566652298,9461.737632751465,7157.356649637222,0.9311850070953368,0.9998503923416138,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,234.15466666666663,234.79902089444795,0.6443542277812924,5078.248366713524,8595.312371850014,6836.780369281769,0.925587236881256,0.999186098575592,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,243.49740646362304,244.93143605677287,1.4340295931498304,4851.093873381615,9591.710776090622,7221.402324736118,0.936110496520996,0.9998581409454346,complete,true,6
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,255.23856584739684,256.682289252917,1.4437234055201316,4890.0475949049,9450.819924473764,7170.433759689331,0.9270969033241272,0.9994696974754332,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,269.8157212874095,271.2308284257253,1.4151071383158182,4758.359849452972,9423.034474253654,7090.697161853313,0.930273175239563,0.9996349811553956,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,278.04560606416067,279.4636222117742,1.418016147613514,4814.69763815403,9635.783046483994,7225.240342319012,0.9310216307640076,0.9999243021011353,complete,true,6
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,289.5294320824941,290.93523502159115,1.4058029390970432,4881.753534078598,9591.294139623642,7236.52383685112,0.9328944087028505,0.9999970197677612,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,643.7264935735067,645.0498174908956,1.3233239173889615,4823.9264488220215,9050.478994846344,6937.202721834183,0.9353594779968262,0.9987364411354064,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,643.7308940181732,645.0586955159505,1.3278014977772727,4819.157034158707,9052.25059390068,6935.703814029694,0.9346874952316284,0.9993454813957214,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,643.7567494373321,645.0471810655594,1.2904316282272248,4816.240578889847,9106.450885534286,6961.345732212067,0.9335016012191772,0.9984756112098694,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,644.4373333333333,645.0406771813233,0.6033438479900042,4994.184359908104,8395.628169178963,6694.906264543533,0.9265688061714172,0.9909341335296632,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,659.794447397232,661.0662487421035,1.2718013448715055,4812.572658061981,9138.965517282486,6975.769087672234,0.9375703930854796,0.9995231628417968,complete,true,6
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,675.3011553436914,676.5581113694509,1.2569560257594503,4823.9070028066635,9192.930892109873,7008.418947458267,0.932589590549469,0.9999862909317015,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,675.3075263739427,676.562387759765,1.2548613858223234,4821.976035833359,9195.907026529312,7008.941531181335,0.9326435923576356,0.9999862909317015,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,675.3096875782013,676.5362888832093,1.2266013050079891,4825.5974650383,9194.231986999512,7009.914726018906,0.93404221534729,0.9999935626983644,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,675.84,676.5652399984996,0.7252399984995463,5035.44969856739,8498.69428575039,6767.07199215889,0.9252796769142152,0.9991763234138488,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,721.3819095904032,722.6489200061162,1.2670104157130029,4828.858584165573,9217.882812023165,7023.370698094368,0.9350700378417968,0.999996304512024,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,735.9688087319532,737.3113159298101,1.3425071978568894,4672.3581701517105,9470.342382788658,7071.350276470184,0.94236022233963,0.9996943473815918,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,735.9728175315856,737.2959999999999,1.323182468414302,4678.909242153168,9469.427525997162,7074.168384075165,0.9433164000511168,0.9990094900131226,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,735.9729025519689,737.3007130540212,1.32781050205233,4720.31606733799,9396.23026549816,7058.273166418076,0.9422906637191772,0.9993492960929872,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,736.5973333333333,737.2942350775401,0.696901744206798,4852.588087320328,8480.790764093399,6666.689425706863,0.9272297620773317,0.9999330043792723,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,748.7941679693859,750.1358507849376,1.341682815551735,4790.841624140739,8995.223477482796,6893.032550811768,0.9290053248405457,0.999986171722412,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,748.7983565680186,750.1414005025227,1.3430439345041805,4789.984434843063,8995.063215494156,6892.52382516861,0.928674817085266,0.9999611377716064,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,748.8862327785491,750.1410559371312,1.2548231585820986,4802.925869822502,9034.255877137184,6918.590873479843,0.9307137727737428,0.9999678134918212,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,749.568,750.1431137677828,0.5751137677827955,5032.599404454231,8320.89601457119,6676.747709512711,0.9264017939567566,0.9999508857727052,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,761.9405163644155,763.337911602656,1.397395238240506,4732.45395720005,9254.572302103044,6993.5131296515465,0.9269331693649292,0.9998960494995116,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,794.2380100625356,795.5621084003449,1.3240983378092324,4955.49438893795,9301.850706338882,7128.672547638416,0.9324899911880492,0.9990735054016112,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,806.962149064064,808.3328646090824,1.37071554501847,4711.105585098267,9462.46361732483,7086.784601211548,0.9409566521644592,0.999970555305481,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,806.9757762711843,808.3379364452362,1.362160174051951,4709.495589137077,9464.349880814552,7086.922734975815,0.9406521320343018,0.9999407529830932,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,806.9779269568126,808.2933333333333,1.315406376520741,4723.580539226532,9461.534678936005,7092.557609081268,0.9412076473236084,0.9995173215866088,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,807.5946666666666,808.3431593049366,0.7484926382700223,4860.9495386481285,8450.790144503117,6655.869841575623,0.9255293011665344,0.9966939687728882,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,820.8817435042063,822.2262912317912,1.3445477275848816,4957.044929265976,9229.091316461563,7093.0681228637695,0.9277798533439636,0.9994180202484132,complete,true,6
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,841.5407425975799,842.9433650603295,1.402622462749605,4712.058439850807,9439.355045557022,7075.706742703915,0.9334299564361572,0.9995119571685792,complete,true,6
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,856.7775419982274,858.1320279105504,1.3544859123229571,4991.329371929169,9421.71549797058,7206.522434949875,0.9231071472167968,0.9994718432426452,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,856.7836504720052,858.136543773651,1.3528933016458495,4992.787152528763,9410.373777151108,7201.580464839935,0.9228233098983764,0.9994767308235168,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,856.7881013406117,858.1279999999999,1.3398986593882682,4977.649882435799,9409.758433699608,7193.704158067703,0.9272042512893676,0.9993993043899536,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,857.4293801555633,858.1204179884592,0.6910378328958586,5293.909594416618,8604.085877537727,6948.997735977173,0.9011346101760864,0.9953922033309937,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,866.4813465105692,867.8792648417154,1.397918331146229,4796.572387218475,9482.894226908684,7139.73330706358,0.9263110756874084,0.9957714676856996,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,874.0489185123444,875.4272651513417,1.3783466389973,5048.66348952055,9460.59836447239,7254.630926996469,0.9284262657165528,0.998921036720276,complete,true,6
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,883.8570643151601,885.3018138251305,1.4447495099703929,4866.632133722305,9275.315389037132,7070.973761379719,0.926124632358551,0.9989853501319884,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250611_080000.WAV,893.2348676039377,894.5874160127639,1.3525484088262374,5016.325883567333,9292.670622467997,7154.498253017664,0.9399410486221312,0.999149203300476,complete,true,6
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,2.1601338119506837,3.564208722432454,1.4040749104817705,4714.751154184341,8991.727441549301,6853.239297866821,0.9243488311767578,0.9979068040847778,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,8.959326988538105,10.3141252673467,1.3547982788085946,4934.616297483444,9129.309564828873,7031.962931156158,0.904989778995514,0.9889519810676576,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,8.966422658284506,10.319714440027871,1.3532917817433674,4924.45407807827,9140.380159020424,7032.417118549347,0.9064292311668396,0.9577840566635132,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,8.967484972635905,10.256,1.2885150273640953,4873.747810721397,9132.925406098366,7003.336608409882,0.9104974865913392,0.9884902238845824,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,9.55763874197006,10.303715287685392,0.7460765457153311,5138.985313475132,8302.99349874258,6720.989406108856,0.8745777606964111,0.978088676929474,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,17.379641160011293,18.74039571126302,1.360754551251727,4819.800317287445,8883.828207850456,6851.814262568951,0.9152874946594238,0.9434419870376588,complete,true,4
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,27.625976214090983,29.027365748723348,1.401389534632365,4998.867496848106,8953.145876526833,6976.0066866874695,0.923494040966034,0.990893006324768,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,36.343355713844296,37.7389961271286,1.3956404132843048,4861.910328269005,9238.3731007576,7050.141714513302,0.922825038433075,0.808093786239624,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,46.92270525487264,48.30396188545227,1.381256630579628,4848.627135157585,8872.2433000803,6860.435217618942,0.9310340285301208,0.9871394038200378,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,53.936190543810525,55.30516400718689,1.3689734633763635,4917.72486269474,9079.195842146872,6998.460352420807,0.920561671257019,0.9978512525558472,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,53.93760811773936,55.30941268889109,1.3718045711517348,4923.148289322853,9077.473863959312,7000.311076641083,0.920658528804779,0.998835027217865,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,53.9419216302236,55.312000000000005,1.370078369776408,4898.832276463509,9083.1690877676,6991.000682115555,0.9203845858573914,0.9989965558052064,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,54.61333333333333,55.29858903010686,0.685255696773531,5069.904461503029,8492.815777659416,6781.3601195812225,0.9138044714927672,0.977405607700348,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,61.99808641179402,63.41125715168317,1.4131707398891464,5057.950973510742,9115.71054160595,7086.830757558346,0.9174522161483764,0.9784940481185912,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,73.72307299804687,75.12048670959473,1.3974137115478555,4740.450516343117,9147.793337702751,6944.121927022934,0.9210245013237,0.998218834400177,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,73.72716271336874,75.10686125055949,1.3796985371907482,4722.5541472435,9144.046068191528,6933.300107717514,0.9238292574882508,0.999657392501831,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,73.72974355506896,75.11834420967101,1.388600654602044,4715.014457702637,9209.074437618256,6962.044447660446,0.921138346195221,0.998180627822876,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,74.41066666666667,75.12154304567973,0.7108763790130581,5063.6710077524185,8481.33234679699,6772.501677274704,0.9084325432777404,0.9933876991271972,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,82.44690002346039,83.81758646559715,1.3706864421367584,4941.083773970604,8871.03284150362,6906.058307737112,0.9198381304740906,0.9966475367546082,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,91.02595489470164,92.4168028526306,1.3908479579289832,4744.797706604004,9235.245645046234,6990.021675825119,0.918137550354004,0.9864473342895508,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,100.86917233681676,102.22842146698632,1.3592491301695588,4887.245133519173,9114.320039749146,7000.782586634159,0.9268285036087036,0.986377477645874,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,115.00282034333549,116.33795857715609,1.3351382338206008,4985.510766506195,8812.371477484703,6898.941121995449,0.9326499700546264,0.9901579022407532,complete,true,6
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,125.2881303726832,126.6321870689392,1.34405669625599,5087.11776137352,9232.885971665382,7160.001866519451,0.927136242389679,0.9993972778320313,complete,true,6
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,134.25573801994324,135.66506622640293,1.4093282064596906,4845.570310950279,9206.394910812378,7025.982610881329,0.925301730632782,0.9987094402313232,complete,true,6
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,143.54642969576517,144.96038003031413,1.4139503345489572,4965.797200798988,8862.284984439611,6914.0410926193,0.9250327944755554,0.9995796084403992,complete,true,6
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,153.79396512794494,155.1727971528371,1.378832024892148,5210.558161139488,9114.717453718184,7162.637807428837,0.8832492232322693,0.9969663023948668,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,163.71737530994417,165.05631725056966,1.3389419406255172,5084.482043981552,9015.314899384975,7049.898471683264,0.9194122552871704,0.9998069405555724,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,172.89188337834673,174.25242442003884,1.3605410416921018,5061.5444630384445,9085.824474692345,7073.684468865395,0.9195123314857484,0.9194802045822144,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,181.51146089871725,182.90997706095376,1.3985161622365183,4825.49487054348,9211.31207048893,7018.403470516205,0.9130353331565856,0.999479115009308,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,181.51705645624796,182.9318932762146,1.414836819966638,4779.479116201401,9218.674510717392,6999.076813459396,0.912006676197052,0.999761164188385,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,181.58933333333331,182.92059312756857,1.331259794235223,4842.597529292107,9214.703276753426,7028.650403022766,0.9202384948730468,0.9988942742347716,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,182.272,182.9403851643403,0.66838516434035,5102.844670414925,8456.930503249168,6779.8875868320465,0.910026490688324,0.99959796667099,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,189.40937523420652,190.75278416927657,1.3434089350700162,5338.596537709236,8886.513993144035,7112.555265426636,0.904930293560028,0.9705578088760376,complete,true,6
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,197.06493304125468,198.42015318218864,1.355220140933966,4778.184503316879,9125.421926379204,6951.8032148480415,0.9337874054908752,0.9999778270721436,complete,true,6
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,205.33750572331743,206.68448310534157,1.346977382024107,5038.77004981041,9134.660460054874,7086.715254932642,0.932040810585022,0.9998842477798462,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,213.97615397071837,215.41359482161204,1.4374408508936654,4987.193405628204,9375.508412718773,7181.350909173489,0.9152215719223022,0.9990332126617432,complete,true,6
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,224.3851748803457,225.77431288282077,1.3891380024751072,4976.50346159935,9167.448565363884,7071.976013481617,0.92978835105896,0.9980695843696594,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,233.1098998775482,234.55416384061175,1.4442639630635483,4879.581838846207,9078.103847801684,6978.842843323946,0.9271671772003174,0.9999731779098512,complete,true,6
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,235.88809097035727,237.3012479728063,1.413157002449026,4693.523034453392,9151.46092325449,6922.491978853941,0.914350688457489,0.9985781908035278,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,240.91397690963743,242.30844114812217,1.3944642384846873,4908.433020114899,9108.00075531006,7008.216887712479,0.9111377000808716,0.9909476637840272,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,240.91885916487377,242.3255472796758,1.4066881148020514,4877.063021063805,9116.571083664894,6996.817052364349,0.909653663635254,0.9757037162780762,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,240.98207233874004,242.3116678155263,1.3295954767862952,4916.115090250969,9104.586079716682,7010.350584983826,0.9200591444969176,0.9909476637840272,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,241.664,242.3075421649615,0.6435421649615023,5130.297526717186,8347.176745533943,6738.737136125565,0.9262250065803528,0.9366863369941713,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,248.01576185830433,249.2794087152481,1.2636468569437795,5448.967203497887,8557.770386338234,7003.36879491806,0.8809842467308044,0.6092149019241333,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,248.0174513613383,249.28243608983357,1.2649847284952784,5456.595182418823,8562.865018844604,7009.730100631714,0.8819339275360107,0.631131649017334,complete,true,1
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,272.1274385201136,273.4990620762507,1.3716235561370809,4694.889843463898,8983.44824463129,6839.169044047594,0.9279740452766418,0.99997878074646,complete,true,5
/Users/leyangloh/dev/bird-audio-pwa/data/20250612_050000.WAV,278.15732289632166,279.55895996665953,1.4016370703378698,4977.564610540867,9133.372329175472,7055.46846985817,0.9084799885749816,0.99936181306839,complete,true,6
